+--------------+-------------------+
| feature name |  information gain |
|    t5765     |  0.00279272825229 |
|    t13504    |  0.00279102529007 |
|    t13420    |  0.00279102529007 |
|    t13419    |  0.00279102529007 |
|    t13415    |  0.00279102529007 |
|    t13412    |  0.00279102529007 |
|    t3824     |  0.00278970679416 |
|     t668     |  0.00278967592796 |
|    t5654     |  0.00278734679028 |
|    t3275     |  0.00278596026852 |
|    t11674    |  0.0027829770579  |
|    t6258     |  0.00278181965636 |
|    t1052     |  0.00278178569592 |
|    t7819     |  0.00278167939213 |
|    t10735    |  0.00278065961892 |
|    t3057     |  0.00278064681219 |
|    t4697     |  0.00277813165934 |
|    t6745     |  0.00277770311681 |
|    t10259    |  0.00277458808297 |
|    t5673     |  0.00277430475037 |
|    t2630     |  0.00277423409668 |
|    t1639     |  0.00277328810867 |
|    t7733     |  0.0027709288125  |
|    t1047     |  0.00277065658078 |
|    t5794     |  0.00277053093826 |
|    t2644     |  0.00276796665025 |
|    t6688     |  0.00276680958583 |
|    t6356     |  0.00276508534868 |
|    t6334     |  0.00276501450704 |
|    t5635     |  0.00276448785147 |
|     t354     |  0.00276364488093 |
|    t12489    |  0.00276349310404 |
|    t9764     |  0.00276300792579 |
|    t4180     |  0.00276262322654 |
|    t13322    |  0.00276176064911 |
|    t12271    |  0.00276089759132 |
|    t10909    |  0.00275904905167 |
|    t5606     |  0.0027576064704  |
|    t5538     |  0.00275686553405 |
|    t2021     |  0.00275554293546 |
|    t6115     |  0.00275437940867 |
|    t11977    |  0.00275404339238 |
|    t3931     |  0.0027535456966  |
|     t204     |  0.00275341228493 |
|    t5171     |  0.0027525376079  |
|    t10710    |  0.0027523457701  |
|    t12759    |  0.00275208768786 |
|    t4210     |  0.00274941605576 |
|    t1319     |  0.00274860150806 |
|    t2539     |  0.00274678058171 |
|    t11763    |   0.002745779553  |
|    t8427     |  0.00274419369959 |
|    t13289    |  0.00274409404688 |
|    t7458     |  0.00274305931686 |
|    t9926     |  0.00274209856206 |
|    t13271    |  0.00274043448354 |
|    t12079    |  0.00273731743758 |
|    t10082    |  0.00273721855813 |
|    t4052     |  0.00273623467383 |
|    t1491     |  0.00273095847098 |
|    t8273     |  0.00273059535047 |
|    t11356    |  0.0027298473721  |
|    t3255     |  0.00272841847287 |
|    t2421     |  0.00272756411586 |
|    t6604     |  0.00272683005727 |
|    t1648     |  0.00272636949657 |
|     t825     |  0.00272631475352 |
|    t4086     |  0.00272602355086 |
|    t10486    |  0.00272594332411 |
|    t12831    |  0.0027250975849  |
|    t13296    |  0.00272393557299 |
|    t3562     |  0.00272267818439 |
|    t12962    |  0.00272227809895 |
|    t4081     |  0.00272111959116 |
|    t2095     |  0.00272103802963 |
|    t2728     |   0.002720388928  |
|    t9901     |  0.00271991500282 |
|    t13489    |  0.00271966092977 |
|    t5597     |  0.00271864738269 |
|    t6947     |  0.00271796825766 |
|    t9973     |  0.00271756179519 |
|     t997     |  0.00271737198604 |
|     t326     |  0.00271732177277 |
|    t12153    |  0.00271635303488 |
|    t8848     |  0.00271555087221 |
|    t9009     |  0.0027154832349  |
|    t2922     |  0.00271372669096 |
|    t5478     |  0.00271340981785 |
|    t13457    |  0.00271319855742 |
|    t11611    |  0.00271282222608 |
|    t10911    |  0.00271007198036 |
|    t5541     |  0.00270961824999 |
|    t5643     |  0.00270899308633 |
|    t12746    |  0.00270840206468 |
|    t8530     |  0.0027077470571  |
|    t1234     |  0.00270644491419 |
|    t1107     |  0.00270633809131 |
|    t5180     |   0.002705344505  |
|    t3664     |  0.0027052999112  |
|    t1630     |  0.00270476025468 |
|    t7320     |  0.00270463906985 |
|    t10579    |  0.00270463906985 |
|     t962     |  0.0027043302459  |
|     t846     |  0.00270334500937 |
|    t10435    |  0.00270241021256 |
|    t10256    |  0.00270238922917 |
|    t6030     |  0.00270226258677 |
|    t9717     |  0.0026986496279  |
|    t4760     |  0.00269851759689 |
|    t9136     |  0.00269752121944 |
|     t903     |  0.00269701694985 |
|    t7718     |  0.00269592376458 |
|    t6349     |  0.00269592376458 |
|    t5093     |  0.00269563531588 |
|    t1892     |  0.00269467797519 |
|     t413     |  0.00269437970178 |
|    t9189     |  0.00269371420618 |
|    t1147     |  0.00269330059495 |
|    t7687     |  0.0026917433237  |
|    t4951     |  0.00269077105174 |
|    t4103     |  0.00269041936392 |
|    t3735     |  0.0026899369686  |
|     t152     |  0.0026895360556  |
|    t10581    |  0.00268907659944 |
|    t4491     |  0.00268777239349 |
|    t3330     |  0.00268738952956 |
|    t2147     |  0.00268601377354 |
|     t90      |  0.00268568201613 |
|    t6728     |  0.00268435666872 |
|    t3530     |  0.0026835259068  |
|    t9418     |  0.00268334539377 |
|    t3723     |  0.00268288893942 |
|    t12812    |  0.00268245478754 |
|    t4967     |  0.0026822615522  |
|    t1617     |  0.00268154618136 |
|    t8207     |  0.00268071193546 |
|    t12530    |  0.00268049053155 |
|    t7139     |  0.0026791663113  |
|    t13088    |  0.00267909437458 |
|    t12933    |  0.00267832025528 |
|    t11776    |  0.00267755903974 |
|    t6750     |  0.00267598926329 |
|    t5256     |  0.00267572968514 |
|    t4181     |  0.00267528074598 |
|    t4059     |  0.00267499980012 |
|    t7360     |  0.00267344380875 |
|    t9310     |  0.00267283864758 |
|    t7353     |  0.00267128783724 |
|    t2148     |  0.0026705010702  |
|    t3645     |  0.00266964617915 |
|    t12273    |  0.00266936324007 |
|    t13066    |  0.00266911629544 |
|    t11932    |  0.00266850319392 |
|    t9818     |  0.0026678513676  |
|    t6443     |  0.00266561892626 |
|    t12948    |  0.0026638288444  |
|    t3892     |  0.00266282342989 |
|     t192     |  0.00266256221529 |
|    t5359     |  0.00266213516586 |
|    t9678     |  0.00266092861976 |
|    t12280    |  0.00265964752375 |
|    t11631    |  0.00265964752375 |
|    t12354    |  0.00265867300562 |
|    t3867     |  0.00265843411511 |
|    t4657     |  0.00265791665065 |
|    t11846    |  0.00265623492025 |
|    t1141     |  0.00265538342712 |
|     t667     |  0.00265529671147 |
|    t3509     |  0.00265426453897 |
|    t6883     |  0.00265311042688 |
|    t11926    |  0.0026528180646  |
|    t10971    |  0.00265181316372 |
|    t9104     |  0.0026516408836  |
|    t1794     |  0.00265025278479 |
|    t6851     |  0.00264931927225 |
|    t13204    |  0.00264915839327 |
|    t13294    |  0.00264906053799 |
|    t11843    |  0.00264902403731 |
|    t11766    |  0.00264843313926 |
|    t12185    |  0.00264838072377 |
|    t8717     |  0.00264595996441 |
|    t3632     |  0.00264576731758 |
|    t7633     |  0.00264519759761 |
|    t12883    |  0.00264514268281 |
|    t13029    |  0.00264498873146 |
|    t2319     |  0.00264493196616 |
|    t6396     |  0.00264467444454 |
|    t4125     |  0.00264449528579 |
|    t11209    |  0.00264440604628 |
|    t7070     |  0.00264396073923 |
|    t1069     |  0.00264377773162 |
|    t3243     |  0.0026436523432  |
|    t4518     |  0.00264266152986 |
|    t13503    |  0.00264178831454 |
|    t6340     |  0.00264069611916 |
|    t9605     |  0.00263998882906 |
|    t4890     |  0.00263955996199 |
|    t13354    |  0.00263955996199 |
|    t8005     |  0.00263844814025 |
|    t12270    |  0.00263844814025 |
|    t1811     |  0.00263789297118 |
|    t12839    |  0.00263777721598 |
|    t1258     |  0.00263715653454 |
|    t3279     |  0.00263640803887 |
|    t8672     |  0.00263519564593 |
|    t7475     |  0.00263478006954 |
|    t4574     |  0.00263463757267 |
|    t2346     |  0.00263354183284 |
|    t3388     |  0.0026331428927  |
|    t12744    |  0.00263290694949 |
|    t6559     |  0.00263285782274 |
|    t1916     |  0.00263206550895 |
|    t11169    |  0.00263146420306 |
|    t2135     |  0.00263078455688 |
|    t4263     |  0.00263012503328 |
|    t1704     |  0.00262982804442 |
|    t9099     |  0.00262888976385 |
|    t9195     |  0.00262796096297 |
|    t5179     |  0.00262764050534 |
|     t95      |  0.00262607843228 |
|    t4759     |  0.00262349267358 |
|    t2165     |  0.00262300241172 |
|    t5988     |  0.00262204976951 |
|    t8963     |  0.00262126974916 |
|    t3270     |  0.00262030496279 |
|    t2053     |  0.00262025497662 |
|    t4061     |  0.00261975723386 |
|    t12084    |  0.00261956880376 |
|    t3795     |  0.00261815310947 |
|    t3445     |  0.00261640353722 |
|    t4177     |  0.00261631911146 |
|    t8745     |  0.00261623178374 |
|    t11121    |  0.00261601482621 |
|    t8956     |  0.00261592907423 |
|    t8123     |  0.00261498807356 |
|    t10047    |  0.00261497940308 |
|    t8370     |  0.00261472873437 |
|    t8463     |  0.00261414419089 |
|    t10908    |  0.00261214615822 |
|    t6509     |  0.00261197307311 |
|    t3967     |  0.00261171032425 |
|    t7909     |  0.00261121183061 |
|    t8801     |  0.00261106939243 |
|    t7890     |  0.00261062579039 |
|    t10969    |  0.00261041726814 |
|    t2864     |  0.00261005811661 |
|    t3267     |  0.00261001502121 |
|    t12372    |  0.00260998744229 |
|    t9806     |  0.0026097394933  |
|    t5155     |  0.00260938074504 |
|    t12135    |  0.00260931567234 |
|    t11540    |  0.00260871793215 |
|     t324     |  0.00260849758002 |
|    t4891     |  0.00260847215828 |
|    t3622     |  0.00260844592986 |
|    t3313     |  0.00260773299191 |
|    t2013     |  0.00260700437435 |
|    t12821    |  0.00260630531625 |
|    t6944     |  0.00260565041048 |
|    t2088     |  0.00260561988955 |
|     t29      |  0.00260540332852 |
|     t850     |  0.0026052251919  |
|    t12047    |  0.00260395065833 |
|    t2887     |  0.00260349449797 |
|    t4763     |  0.00260334501293 |
|    t6574     |  0.00260301196047 |
|    t7245     |  0.00260111600805 |
|    t6122     |  0.00260110680989 |
|    t11728    |  0.00260105838129 |
|    t10153    |  0.00259762889891 |
|    t8629     |  0.00259716982754 |
|    t7219     |  0.00259602757646 |
|    t8181     |  0.00259517540893 |
|    t11395    |  0.00259503574456 |
|    t5753     |  0.00259492426907 |
|    t9538     |  0.00259474170423 |
|    t4552     |  0.0025940805811  |
|    t9524     |  0.00259342001718 |
|    t2482     |  0.0025929535914  |
|    t10215    |  0.00259283992886 |
|    t12779    |  0.00259185414228 |
|    t9227     |  0.00259177358846 |
|    t12128    |  0.00259088324744 |
|    t9144     |  0.00259064891301 |
|    t8580     |  0.00258955971284 |
|    t5742     |  0.00258954845243 |
|    t6473     |  0.00258928177346 |
|    t6366     |  0.00258908787299 |
|    t3547     |  0.00258894668096 |
|    t12289    |  0.00258875441457 |
|    t1308     |  0.0025884354418  |
|    t12766    |  0.00258838781808 |
|    t12584    |  0.00258832349384 |
|    t9735     |  0.00258701856016 |
|     t806     |  0.00258661744446 |
|    t8326     |  0.00258659738857 |
|    t10993    |  0.00258502515849 |
|    t1233     |  0.00258476381178 |
|    t8391     |  0.00258474152616 |
|    t9953     |  0.00258447069937 |
|    t9284     |  0.00258402383106 |
|    t12942    |  0.00258389144713 |
|    t1481     |  0.00258034637378 |
|    t11848    |  0.00258029102915 |
|    t7639     |  0.00257953560371 |
|    t5998     |  0.00257932697314 |
|     t216     |  0.00257925975799 |
|    t5980     |  0.00257921820806 |
|    t4117     |  0.00257782317891 |
|    t10607    |  0.00257778885081 |
|    t9428     |  0.00257767115849 |
|    t10727    |  0.0025768156462  |
|    t11221    |  0.0025762696839  |
|    t7269     |  0.00257578622313 |
|    t8205     |  0.0025747991756  |
|    t11242    |  0.00257260456714 |
|    t1322     |  0.00257246765509 |
|    t1436     |  0.0025724531283  |
|    t2794     |  0.00257245190444 |
|    t1449     |  0.00257211977657 |
|    t11086    |  0.00257015440939 |
|    t2740     |  0.00256931989123 |
|    t6613     |  0.00256924393715 |
|    t5772     |  0.00256849874372 |
|    t4741     |  0.00256844243049 |
|    t3200     |  0.00256840945887 |
|    t8681     |  0.00256596796221 |
|    t4118     |  0.00256586316129 |
|    t6489     |  0.00256147759828 |
|    t10228    |  0.00256023594471 |
|    t4478     |  0.00255985662292 |
|    t7486     |  0.00255952184349 |
|    t3727     |  0.0025587347005  |
|    t1463     |  0.00255866966596 |
|    t5699     |  0.00255835053818 |
|    t10829    |  0.00255820480848 |
|    t4160     |  0.00255809957013 |
|    t9387     |  0.00255722108656 |
|    t5105     |  0.00255616255113 |
|    t9008     |  0.00255577109926 |
|    t4166     |  0.00255536204159 |
|    t12196    |  0.00255530931269 |
|    t8209     |  0.00255469181052 |
|    t12867    |  0.0025542592447  |
|     t980     |  0.00255372239643 |
|    t7784     |  0.00255291283275 |
|    t13441    |  0.00255115138961 |
|    t6781     |  0.00255107276179 |
|    t11634    |  0.0025483174779  |
|    t3644     |  0.00254823361864 |
|    t3944     |  0.00254771169748 |
|    t3427     |  0.00254644642145 |
|    t2254     |  0.00254460624374 |
|    t2383     |  0.00254402343012 |
|    t12140    |  0.00254383975092 |
|    t6218     |  0.00254380869034 |
|    t8704     |  0.00254336429783 |
|    t8295     |  0.00254331026088 |
|    t11953    |  0.0025430130363  |
|    t6410     |  0.00254247096021 |
|    t10485    |  0.00254221906467 |
|    t10013    |  0.00254168266948 |
|    t6955     |  0.00253967424035 |
|    t8798     |  0.0025384300842  |
|    t6834     |  0.00253799341842 |
|    t5149     |  0.00253756613717 |
|    t4079     |  0.00253740895717 |
|    t2724     |  0.00253693577041 |
|    t10532    |  0.0025354997404  |
|     t782     |  0.00253301387909 |
|    t3838     |  0.0025324305019  |
|    t12579    |  0.00253222938406 |
|    t2230     |  0.00253186321507 |
|    t13573    |  0.0025311776839  |
|    t3418     |  0.00253108038234 |
|    t12033    |  0.00253013855926 |
|    t13428    |  0.00252937092445 |
|    t9627     |  0.00252879866108 |
|    t2398     |  0.00252837851932 |
|    t12805    |  0.0025279840457  |
|    t7422     |  0.00252769124826 |
|    t6855     |  0.00252715503375 |
|    t6983     |  0.00252586998491 |
|    t11549    |  0.00252577651676 |
|    t4192     |  0.00252400061194 |
|    t12790    |  0.00252274566255 |
|    t11906    |  0.0025215361449  |
|    t3273     |  0.0025210524211  |
|    t13282    |  0.00251999938268 |
|    t1334     |  0.00251721500827 |
|    t2956     |   0.002517000381  |
|    t10681    |  0.00251580751688 |
|    t8284     |  0.00251557278816 |
|    t9180     |  0.00251532605733 |
|    t3853     |  0.00251478581699 |
|     t63      |  0.00251470288319 |
|    t13332    |  0.00251357629008 |
|      t8      |  0.00251349885714 |
|    t11425    |  0.00251279099077 |
|     t434     |  0.00251226948051 |
|     t221     |  0.00251168845151 |
|    t2176     |  0.00251125441534 |
|    t5387     |  0.00251097542804 |
|    t7651     |  0.00250935440034 |
|    t9367     |  0.00250915977321 |
|    t8048     |  0.0025090967192  |
|    t2267     |  0.00250726225519 |
|    t8756     |  0.00250546389208 |
|    t4130     |  0.00250397742534 |
|    t9076     |  0.0025036070375  |
|     t561     |  0.00250262037176 |
|     t783     |  0.00250102735264 |
|     t170     |  0.00249861112053 |
|    t8858     |  0.00249817657869 |
|    t13546    |  0.00249772049082 |
|    t5740     |  0.00249754103351 |
|    t2958     |  0.00249741374733 |
|    t12137    |  0.00249741343303 |
|    t2258     |  0.00249624386963 |
|    t2064     |  0.00249466586732 |
|    t1852     |  0.00249382459555 |
|     t791     |  0.00249319893817 |
|    t8617     |  0.00249278853484 |
|    t1168     |  0.00249264538451 |
|    t10041    |  0.00249192477936 |
|    t1314     |  0.00249127106224 |
|    t10755    |   0.002490456648  |
|    t3975     |  0.00249040462703 |
|    t4926     |  0.00248907701852 |
|    t6683     |  0.00248814355678 |
|    t1261     |   0.002487097803  |
|    t6284     |  0.00248618005118 |
|    t5448     |  0.00248568112665 |
|    t13063    |  0.00248567512616 |
|     t918     |  0.0024855523035  |
|    t9282     |  0.00248543163638 |
|    t9513     |  0.00248421416865 |
|     t58      |  0.00248184658465 |
|    t2661     |  0.00248139267565 |
|    t5709     |  0.00247835586261 |
|    t13588    |  0.00247751649419 |
|    t6889     |  0.00247716972172 |
|     t596     |  0.00247627794435 |
|     t833     |  0.00247621854528 |
|     t386     |  0.00247555875243 |
|    t8987     |  0.0024754489705  |
|    t12414    |  0.00247493232829 |
|    t7153     |  0.00247463630593 |
|    t9207     |  0.00247448405459 |
|    t2109     |  0.00247373842957 |
|    t5949     |   0.002472149822  |
|    t12223    |  0.0024714915752  |
|    t7563     |  0.00247062121324 |
|    t2329     |  0.00247041976529 |
|    t4624     |  0.00246927582489 |
|    t2787     |  0.00246846975416 |
|    t1291     |  0.00246832071538 |
|    t4664     |  0.00246763243286 |
|    t6273     |  0.00246552351578 |
|    t11456    |  0.00246450832521 |
|    t12762    |  0.00246374443275 |
|    t8421     |  0.00246241532817 |
|    t1170     |  0.00246222040565 |
|    t9532     |  0.00246149577653 |
|    t8097     |  0.0024613519054  |
|    t12014    |  0.00246063383909 |
|    t9561     |  0.00246026764576 |
|    t9410     |  0.00246026764576 |
|    t13427    |  0.00245996914596 |
|    t9302     |  0.00245985030444 |
|    t6017     |  0.00245961467706 |
|    t1485     |  0.00245874438971 |
|    t4441     |  0.00245815498655 |
|    t5604     |  0.0024580306625  |
|    t5184     |  0.00245704137023 |
|    t10891    |  0.00245652385173 |
|     t183     |  0.00245636661627 |
|    t4764     |  0.00245609826965 |
|    t10067    |  0.00245384616247 |
|    t13417    |  0.00245374928049 |
|    t5711     |  0.00245311937331 |
|    t1287     |  0.00245304440944 |
|    t4101     |  0.00245250974489 |
|    t3469     |  0.00245099918336 |
|    t2659     |  0.00245018091032 |
|    t8482     |  0.00244904784216 |
|    t11424    |  0.00244816961269 |
|    t9737     |  0.00244807079666 |
|    t1511     |  0.00244728882832 |
|    t5622     |  0.00244610935872 |
|    t4675     |  0.00244415345675 |
|    t1715     |  0.00244375800369 |
|    t6112     |  0.00244290252777 |
|    t9197     |  0.00244189964522 |
|    t12517    |  0.00244166178408 |
|    t6233     |  0.00244034047287 |
|    t12300    |  0.0024402233434  |
|    t10481    |  0.00244008958823 |
|    t3474     |  0.00243926615572 |
|    t4809     |  0.00243911838783 |
|    t9479     |  0.00243714498916 |
|    t8143     |  0.00243698955863 |
|    t5996     |  0.00243647631074 |
|    t7300     |  0.00243637740098 |
|    t2804     |  0.00243618866754 |
|    t11384    |  0.00243532222976 |
|    t3361     |  0.00243319585289 |
|    t2394     |  0.00243173807207 |
|    t13086    |  0.0024295503691  |
|    t3701     |  0.00242928348383 |
|    t10912    |  0.00242876129196 |
|     t341     |  0.00242841054699 |
|    t11536    |  0.00242795852142 |
|    t9344     |  0.00242618589542 |
|    t5847     |  0.00242426225039 |
|    t8245     |   0.002423989488  |
|    t12791    |  0.00242322476918 |
|    t12670    |  0.00242258626667 |
|    t3311     |  0.00242240441898 |
|    t12094    |  0.00242225503401 |
|    t9218     |  0.00242010730542 |
|    t4396     |  0.00241999465481 |
|    t8335     |  0.00241966256031 |
|     t109     |  0.00241910941829 |
|    t7630     |  0.00241865881921 |
|    t1363     |  0.00241840249795 |
|     t703     |  0.0024176760775  |
|    t2607     |  0.00241646714881 |
|    t5483     |  0.00241556548579 |
|    t1590     |  0.00241527864855 |
|    t12041    |  0.00241474865072 |
|    t8481     |  0.00241452015375 |
|    t2039     |  0.00241452015375 |
|    t9682     |  0.00241358859402 |
|    t9171     |  0.00241349541081 |
|     t502     |  0.0024133134618  |
|    t1574     |  0.00241326883175 |
|    t5574     |  0.00241292052784 |
|    t5661     |  0.00241273156489 |
|    t3374     |  0.00241237247134 |
|    t4939     |  0.00241217475301 |
|    t8213     |  0.00241194223273 |
|    t8470     |  0.00241163528527 |
|    t9064     |  0.00241134361352 |
|    t8474     |  0.00241050787466 |
|    t10940    |  0.00241033398033 |
|    t12916    |  0.00240981204954 |
|    t4634     |  0.00240971719025 |
|    t2613     |  0.00240965414784 |
|    t5071     |  0.00240912452014 |
|    t7290     |  0.00240901295876 |
|    t7124     |  0.00240707159926 |
|    t1572     |  0.00240654670222 |
|    t1786     |  0.00240595098804 |
|    t6820     |  0.00240496865619 |
|    t2842     |  0.00240491790791 |
|    t1259     |  0.00240435751937 |
|    t11803    |  0.00240200015733 |
|     t760     |  0.00240110475766 |
|    t2045     |  0.00240077690584 |
|    t5385     |  0.00240045862953 |
|    t4415     |  0.00240019996363 |
|    t4852     |  0.00239956223823 |
|    t2605     |  0.00239922542184 |
|    t7325     |  0.00239911102212 |
|    t10113    |  0.00239811879526 |
|     t537     |  0.00239810098992 |
|    t4294     |  0.00239795753973 |
|    t3657     |  0.00239781768868 |
|    t12096    |  0.0023967329388  |
|    t4747     |  0.00239634671528 |
|    t12282    |  0.00239606923088 |
|    t7991     |  0.00239561554577 |
|    t2553     |  0.00239542581601 |
|    t5484     |  0.00239533738722 |
|    t11308    |  0.00239487954996 |
|    t3965     |  0.00239396307831 |
|    t2191     |  0.00239278395728 |
|    t3528     |  0.00239084021306 |
|    t10346    |  0.00239080929897 |
|    t3840     |  0.00239015502693 |
|    t7187     |  0.00239009270886 |
|    t6982     |  0.00238996556973 |
|    t12896    |  0.00238950713571 |
|    t13094    |  0.00238899972134 |
|    t13468    |  0.00238889622883 |
|    t6776     |  0.00238804227817 |
|    t1577     |  0.00238730998783 |
|    t8996     |  0.00238694232969 |
|    t1861     |  0.00238572441044 |
|    t7013     |  0.00238530039714 |
|    t8180     |  0.00238463912703 |
|    t9542     |  0.00238386968455 |
|    t3976     |  0.00238271170713 |
|    t9351     |  0.00238245249629 |
|     t439     |  0.00238143849173 |
|    t4313     |  0.00238138851582 |
|    t1456     |   0.002381234092  |
|    t6678     |  0.00238062222527 |
|    t2882     |  0.00238028798297 |
|    t8635     |  0.00238007395919 |
|    t7161     |  0.00237990924641 |
|    t12481    |  0.00237918777327 |
|    t2713     |  0.00237876693491 |
|     t776     |  0.00237830925086 |
|    t3127     |  0.0023782374805  |
|    t2759     |  0.00237814994968 |
|    t9386     |  0.00237794701885 |
|    t10701    |  0.0023763491796  |
|    t3283     |  0.00237623253508 |
|    t11670    |  0.00237607573506 |
|    t4255     |  0.00237425733344 |
|    t7542     |  0.00237398709887 |
|    t3777     |  0.00237260162432 |
|    t1564     |  0.00237235840949 |
|    t7335     |  0.00237197668168 |
|    t3940     |  0.00237086085269 |
|    t8637     |  0.00236999947733 |
|    t8552     |  0.00236810628413 |
|    t11396    |  0.00236806470171 |
|    t1563     |  0.00236711746684 |
|     t629     |  0.00236707258859 |
|    t1749     |  0.00236693510196 |
|    t11523    |  0.00236623275628 |
|    t13027    |  0.00236586514009 |
|    t12889    |  0.00236579248009 |
|    t1315     |  0.00236565983824 |
|    t7531     |  0.00236506169848 |
|    t3808     |  0.00236504363907 |
|    t12833    |  0.00236479532984 |
|    t9434     |  0.00236363117852 |
|    t9361     |  0.00236299710994 |
|    t1020     |  0.00236242309162 |
|    t13426    |  0.00236159833703 |
|    t1805     |  0.00236100423406 |
|     t547     |  0.0023608250915  |
|    t12872    |  0.00236074614597 |
|    t5603     |  0.0023599909622  |
|    t1238     |  0.00235798823098 |
|    t11789    |  0.00235782392554 |
|    t8769     |  0.00235776321154 |
|    t1619     |  0.00235657660986 |
|    t12503    |  0.0023549641393  |
|    t12097    |  0.00235304001769 |
|    t12112    |  0.00235289200931 |
|    t9448     |  0.00235159354012 |
|    t13348    |  0.00235030422577 |
|    t8567     |  0.00235030411374 |
|     t775     |  0.00234933039443 |
|    t1000     |  0.00234929407377 |
|    t3615     |  0.00234882056429 |
|     t549     |  0.00234860538373 |
|    t8556     |  0.00234849614854 |
|     t710     |  0.00234819462875 |
|    t11898    |  0.00234805426116 |
|    t2930     |  0.00234784849809 |
|    t12316    |  0.00234680404898 |
|    t5475     |  0.00234425701507 |
|    t6650     |  0.00234374907361 |
|    t6783     |  0.00234322140117 |
|    t4533     |  0.00234308088023 |
|    t7471     |  0.00234131098412 |
|    t2823     |  0.00234107399691 |
|    t11214    |  0.00233986449512 |
|    t2758     |  0.00233858820786 |
|    t2991     |  0.00233690839273 |
|    t9301     |  0.00233671793387 |
|    t6764     |  0.00233519901918 |
|    t2979     |  0.00233417955012 |
|    t3842     |  0.00233330723308 |
|    t6919     |  0.00233280129679 |
|    t7135     |  0.00233258158902 |
|    t1731     |  0.0023325808177  |
|    t11217    |  0.00233222164809 |
|    t11995    |  0.00233211371482 |
|    t2314     |  0.00233110309495 |
|    t3210     |  0.00233045899105 |
|     t102     |  0.0023287411269  |
|    t12001    |  0.00232858194586 |
|    t6261     |  0.00232814879032 |
|     t873     |  0.00232750542509 |
|    t11064    |  0.00232672526132 |
|    t12961    |  0.00232665433153 |
|    t7791     |  0.00232627849773 |
|    t12146    |  0.00232568580018 |
|    t10310    |  0.00232538160165 |
|    t13060    |  0.00232400566568 |
|    t10210    |  0.00232150786812 |
|    t7379     |  0.00232079868284 |
|    t4105     |  0.00232023953361 |
|    t7653     |  0.00232002743697 |
|    t3728     |  0.00231975482238 |
|    t12848    |  0.00231942129508 |
|     t801     |  0.00231861912006 |
|    t10324    |  0.00231842644958 |
|    t4645     |  0.00231800741641 |
|    t7283     |  0.00231793888334 |
|    t11382    |  0.00231758751818 |
|    t1414     |  0.00231690915213 |
|    t10731    |  0.00231661484098 |
|    t9115     |  0.00231634278362 |
|    t12158    |  0.00231623384633 |
|    t2116     |  0.00231580833267 |
|    t10785    |  0.00231480233836 |
|    t12088    |  0.00231434607884 |
|    t1986     |  0.00231414144617 |
|    t11460    |  0.00231412343877 |
|    t6529     |  0.0023136176696  |
|    t8974     |  0.00231338807755 |
|    t2716     |  0.00231308390887 |
|    t11362    |  0.00231286581909 |
|    t3190     |  0.00231239985155 |
|    t6575     |  0.00231135166388 |
|     t734     |  0.00231103218415 |
|    t1640     |  0.00231056374556 |
|    t6624     |  0.00230983097225 |
|    t9145     |  0.0023095942093  |
|    t8034     |  0.00230915234929 |
|     t798     |  0.00230899275927 |
|    t1018     |  0.0023087735695  |
|    t9949     |  0.00230856269431 |
|    t8243     |  0.00230856269431 |
|    t11487    |  0.00230824723813 |
|    t1443     |  0.00230799709034 |
|    t2387     |  0.00230709015129 |
|    t11617    |  0.00230659671154 |
|    t9999     |  0.00230652188578 |
|    t11389    |  0.00230594015428 |
|    t2509     |  0.00230507486125 |
|    t3047     |  0.00230492502523 |
|    t6528     |   0.002303991057  |
|    t8544     |  0.00230243364413 |
|    t10318    |  0.0023024120517  |
|    t9494     |  0.0023018610179  |
|    t5057     |  0.00230122584421 |
|    t1444     |  0.00230116032177 |
|    t1679     |  0.00230103959859 |
|    t8441     |  0.00230103857516 |
|    t1157     |  0.00230079952031 |
|    t10697    |  0.00230014735092 |
|    t9691     |  0.00230011461534 |
|    t9286     |  0.00229837781513 |
|    t8579     |  0.00229696877323 |
|    t4602     |  0.00229570716628 |
|    t2018     |  0.00229500283184 |
|    t4119     |  0.00229455502375 |
|    t6910     |  0.00229259560444 |
|    t11366    |  0.00229259560444 |
|    t11255    |  0.00229028887693 |
|    t3041     |  0.00228929642619 |
|    t2479     |  0.00228910096429 |
|    t7343     |  0.00228857401579 |
|    t8383     |  0.00228847530686 |
|     t154     |  0.00228841673011 |
|    t4790     |  0.0022882823662  |
|    t2370     |  0.0022879580555  |
|    t12959    |  0.00228758969377 |
|    t13439    |  0.00228723460725 |
|    t1880     |  0.00228598816656 |
|    t5208     |  0.00228536099823 |
|    t9972     |  0.00228472558928 |
|    t11588    |  0.00228443592941 |
|    t1537     |  0.00228415453369 |
|    t4751     |  0.00228290594825 |
|     t274     |  0.00228263075177 |
|    t6618     |  0.00228176195105 |
|    t1057     |  0.00228174834788 |
|    t5434     |  0.0022816120857  |
|    t7990     |  0.00228120736546 |
|    t5912     |  0.00228038074197 |
|    t1565     |  0.0022803749349  |
|    t8569     |  0.00228011602807 |
|    t1955     |  0.0022798143617  |
|    t10200    |  0.00227915187986 |
|    t8937     |  0.00227910517154 |
|    t9776     |  0.0022787282291  |
|    t6597     |  0.00227724024302 |
|    t2122     |  0.00227704838903 |
|    t4142     |  0.00227672438541 |
|    t12753    |  0.00227546692108 |
